gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1257809033		http://www.tropicos.org/Specimen/100462195		http://creativecommons.org/licenses/by/4.0/legalcode	2019-09-11 12:39:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100462195	100462195	Randrianarivony 427	Tabita Randrianarivony|Miantohitsy, Tompoinarivo|Rehary|Tsiazokatia, Miantohitsy|Rebesa		3																																			2012	1	23												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		District Sakaraha, Commune Mahaboboka, Fokontany Marotsiraka Betsileo, Analavelona, forêt d'Andranoheza.		1271.00000000											-22.6552778	44.1469444																																								T. Randrianarivony (TAN)		2012				50175426								Coffea jumellei J.-F. Leroy								Plantae				Rubiaceae		Coffea				jumellei					J.-F. Leroy		ICNafp		No opinion	
1257808318		http://www.tropicos.org/Specimen/100461446		http://creativecommons.org/licenses/by/4.0/legalcode	2019-09-11 12:37:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100461446	100461446	Randrianarivony 393	Tabita Randrianarivony|Rehary|Rebesa		3																																			2011	9	4												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		District Sakaraha, Commune Mahaboboka, Fokontany Marotsiraka Betsileo, Analavelona, forêt de Vohimary.		1013.00000000											-22.7016667	44.1372222																																								T. Randrianarivony (TAN)		2012				50089851								Coffea sakarahae J.-F. Leroy								Plantae				Rubiaceae		Coffea				sakarahae					J.-F. Leroy		ICNafp		No opinion	
1257807710		http://www.tropicos.org/Specimen/100460891		http://creativecommons.org/licenses/by/4.0/legalcode	2018-12-28 04:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100460891	100460891	Rakotonirina 761	Nivo Rakotonirina|Richard Razakamalala|Rondro Hanitrinitiana Ramananjanahary		4																																			2012	3	1												Africa & Madagascar				Madagascar	MG	Toliara	Anosy		Anosy, Fort-Dauphin, Mahatalaky, fokontany Manafiafy. Forêt littorale S17 au bord de la rivière Elimoty.		6.00000000											-24.7963889	47.1661111																																								N. Rakotonirina		2012				27907255								Coffea abbayesii J.-F. Leroy								Plantae				Rubiaceae		Coffea				abbayesii					J.-F. Leroy		ICNafp		No opinion	
1257785635		http://www.tropicos.org/Specimen/100438363		http://creativecommons.org/licenses/by/4.0/legalcode	2015-07-08 02:00:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100438363	100438363	Randrianaivo 1909	Richard Randrianaivo|J. Razanatsoa|Clairemont Randrianarivelo		3																																			2011	11	20												Africa & Madagascar				Madagascar	MG	Toliara	Anosy		Région Anosy, District de Fort-Dauphin, Commune Iaboakoho, FKT Ambanihazo, Forêt d'Androranga loaky, à 4 km Est de Papango.		25.00000000											-24.6816111	47.1989444																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257785625		http://www.tropicos.org/Specimen/100438352		http://creativecommons.org/licenses/by/4.0/legalcode	2015-07-08 01:58:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100438352	100438352	Randrianaivo 1901	Richard Randrianaivo|J. Razanatsoa|Clairemont Randrianarivelo		4																																			2011	11	19												Africa & Madagascar				Madagascar	MG	Toliara	Anosy		Région Anosy, District de Fort-Dauphin, Commune Iaboakoho, FKT Ambanihazo, Forêt d'Androranga loaky, à 4 km Est de Papango.		25.00000000											-24.6816111	47.1989444																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257781559		http://www.tropicos.org/Specimen/100434236		http://creativecommons.org/licenses/by/4.0/legalcode	2019-07-01 10:42:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100434236	100434236	Bernard 1826	Roger Bernard|B.A. Ratodimanana|Roland Rakotondrajaona|Félix, Randrimitantsoa Jean		5																																			2011	11	23												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		District Moramanga, Commune Ambohibary, Fokontany Ampitambe, Ambatovy. Biocamp.		1012.00000000											-18.8655556	48.2963889																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257777748		http://www.tropicos.org/Specimen/100430452		http://creativecommons.org/licenses/by/4.0/legalcode	2017-06-20 05:20:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100430452	100430452	Rasoazanany 35	H. Rasoazanany|Félix Edmond|Félix, Randrimitantsoa Jean|Sennen Randrianasolo|Joharintsoa Aina Ramahenina		5																																			2011	10	31												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Moramanga, Ambohibary, Ampitambe, Ambatovy. Sahaviara. By pass.		1074.00000000											-18.8500000	48.2905555																																								H. Rasoazanany		2011				50217723								Coffea mangoroensis Portères								Plantae				Rubiaceae		Coffea				mangoroensis					Portères		ICNafp		No opinion	
1257776433		http://www.tropicos.org/Specimen/100429077		http://creativecommons.org/licenses/by/4.0/legalcode	2013-05-01 05:58:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		S	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100429077	100429077	Razakamalala 6506	Richard Razakamalala|J. Razafimandimby		4																																			2011	5	14												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		District: Ambatondrazaka. Commune: Didy. Fokontany: Ambohijanahary. Village: Ambodifano Sahavatoana.		1148.00000000											-18.1325000	48.5691667																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257775980		http://www.tropicos.org/Specimen/100428618		http://creativecommons.org/licenses/by/4.0/legalcode	2013-05-01 05:58:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		S	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100428618	100428618	Razakamalala 6475	Richard Razakamalala|J. Razafimandimby		2																																			2011	5	8												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		District: Ambatondrazaka. Commune & Fokontany: Tanandava. Ankosy, Antenina.		961.00000000											-17.4833333	48.7222223																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257775616		http://www.tropicos.org/Specimen/100428228		http://creativecommons.org/licenses/by/4.0/legalcode	2016-08-07 05:19:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100428228	100428228	Andriantiana 1025	Jacky Andriantiana|Peter B. Phillipson|Charles Rakotovao		3																																			2010	12	4												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		Beroroha à 4km avant Antsoa. Sur une crête de montagne.		492.00000000											-21.2591667	45.1644444																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257775440		http://www.tropicos.org/Specimen/100428063		http://creativecommons.org/licenses/by/4.0/legalcode	2016-08-07 05:19:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100428063	100428063	Andriantiana 1001	Jacky Andriantiana|Peter B. Phillipson|Charles Rakotovao		3																																			2010	12	3												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		Beroroha à 4km avant Antsoa. Dans un canyon dominé par du <i>Ravenea rivularis</i>.		451.00000000											-21.2519444	45.1691667																																								C.M. Taylor		2013				50089851								Coffea sakarahae J.-F. Leroy								Plantae				Rubiaceae		Coffea				sakarahae					J.-F. Leroy		ICNafp		No opinion	
1257771000		http://www.tropicos.org/Specimen/100423496		http://creativecommons.org/licenses/by/4.0/legalcode	2017-06-20 05:20:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100423496	100423496	Rakotovao 5669	Charles Rakotovao|Félix Edmond		2																																			2011	10	8												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Moramanga, Ambohibary, Ampitambe, Ambatovy, Sahaevo. Transect 10.		1091.00000000											-18.8355555	48.2888889																																								C. Rakotovao		2011				50217723								Coffea mangoroensis Portères								Plantae				Rubiaceae		Coffea				mangoroensis					Portères		ICNafp		No opinion	
1257737698		http://www.tropicos.org/Specimen/100389731		http://creativecommons.org/licenses/by/4.0/legalcode	2016-08-07 05:19:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100389731	100389731	Rakotovao 5585	Charles Rakotovao|Christian Ranaivo|Clavère Randrianandrasana		4																																			2010	12	10												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		Horombe. Beroroha. Tsivoko. Canyon au Sud Ouest en aval du camp de base. Echantillon préservé en alcool. Feuille en silica gel.		467.00000000											-21.2344444	45.3230556																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257732394		http://www.tropicos.org/Specimen/100384233		http://creativecommons.org/licenses/by/4.0/legalcode	2018-12-28 04:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100384233	100384233	Ravelonarivo 3911	Désiré Ravelonarivo		5																																			2011	3	28												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		Brickaville, Maroseranana, Ambodilendemy. Forêt environnante de la NAP d'Ankerana.		517.00000000											-18.5019444	48.8005556																																								F. Rakotonasolo		2015				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257719365		http://www.tropicos.org/Specimen/100370743		http://creativecommons.org/licenses/by/4.0/legalcode	2018-12-28 04:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100370743	100370743	Ravelonarivo 3536	Désiré Ravelonarivo|D. Raharivelo		3																																			2010	10	21												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		La vallée de Bemanasy, Andratamarina, Sambava.		418.00000000											-14.4011111	49.8611111																																								F. Rakotonasolo & B. Ramandimbisoa		2011				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
1257705718		http://www.tropicos.org/Specimen/100356848		http://creativecommons.org/licenses/by/4.0/legalcode	2015-08-16 05:58:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100356848	100356848	Ramananjanahary 368	Rondro Hanitrinitiana Ramananjanahary|S. Andriambololonera|Hanta Razafindraibe		3																																			2011	2	18												Africa & Madagascar				Madagascar	MG	Antananarivo	Analamanga		Andramasina, Ambohimiadana, Iaramalaza Inselberg.		1627.00000000											-19.2708334	47.8086111																																								F. Rakotonasolo		2011				27906328								Coffea buxifolia A. Chev.								Plantae				Rubiaceae		Coffea				buxifolia					A. Chev.		ICNafp		No opinion	
1257697522		http://www.tropicos.org/Specimen/100348478		http://creativecommons.org/licenses/by/4.0/legalcode	2018-12-28 04:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100348478	100348478	Birkinshaw 1913	Chris Birkinshaw|Désiré Ravelonarivo|Georges Be|Landy H. Bemita|Etienne		4																																			2011	2	7												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Marogaona, Ambodivoapaza - Andasibe.		667.00000000											-14.1752778	49.9375000																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257694901		http://www.tropicos.org/Specimen/100345771		http://creativecommons.org/licenses/by/4.0/legalcode	2013-11-14 17:23:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100345771	100345771	Randrianarivony 211	Tabita Randrianarivony|Fortunat Rakotoarivony|Fomba|Tsanieoky		4																																			2010	11	16												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		Sakaraha, Commune Mahaboboka, Village d'Ambinanintelo, Forêt d'Analaraty.		520.00000000											-22.8208334	44.2880555																																								C.M. Taylor		2013				27906314								Coffea perrieri Drake ex Jum. & H. Perrier								Plantae				Rubiaceae		Coffea				perrieri					Drake ex Jum. & H. Perrier		ICNafp		No opinion	
1257693884		http://www.tropicos.org/Specimen/100344688		http://creativecommons.org/licenses/by/4.0/legalcode	2013-10-31 05:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100344688	100344688	Bemita 48	Landy H. Bemita|Georges Be		4																																			2010	10	28												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Région SAVA, District Sambava, Commune Rurale Anjangoveratra, Fokontany Ambavala. Forêt d'Anjombalava.		235.00000000											-14.1013889	50.0416666																																								R. Razakamalala		2012				27907254								Coffea richardii J.-F. Leroy								Plantae				Rubiaceae		Coffea				richardii					J.-F. Leroy		ICNafp		No opinion	
1257686128		http://www.tropicos.org/Specimen/100336837		http://creativecommons.org/licenses/by/4.0/legalcode	2013-11-14 17:22:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100336837	100336837	Andriamihajarivo 1822	Tefy Andriamihajarivo|Aina Razanatsima|Fagnarena Miandry (Bruno)		5																																			2010	12	20												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		Sakaraha, Mahaboboka, Marotsiraka Betsileo, lieu: forêt d'Analaraty proche du village d'Ambinanitelo.		520.00000000											-22.8205556	44.2877777																																								C.M. Taylor		2013				27906314								Coffea perrieri Drake ex Jum. & H. Perrier								Plantae				Rubiaceae		Coffea				perrieri					Drake ex Jum. & H. Perrier		ICNafp		No opinion	
1257684993		http://www.tropicos.org/Specimen/100335666		http://creativecommons.org/licenses/by/4.0/legalcode	2013-10-31 05:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100335666	100335666	Bemita 102	Landy H. Bemita|Georges Be		1																																			2010	11	20												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Sambava, Anjangoveratra, Fokontany Seranampotaka,  forêt de Mahalina Tsihomanaomby.		297.00000000											-14.1083333	50.0422222																																								R. Razakamalala		2012				27907254								Coffea richardii J.-F. Leroy								Plantae				Rubiaceae		Coffea				richardii					J.-F. Leroy		ICNafp		No opinion	
1257657322		http://www.tropicos.org/Specimen/100307635		http://creativecommons.org/licenses/by/4.0/legalcode	2013-10-31 05:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100307635	100307635	Ludovic 1189	R. Ludovic|Georges Be|Razafy, Etienne|Landy H. Bemita		4																																			2010	5	20												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Région Sava, District Sambava, Commune Rurale Anjangoveratra, Fokontany Ambavala. Forêt d'Andohan'Anjombalava.		293.00000000											-14.1008333	50.0363889																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257655934		http://www.tropicos.org/Specimen/100306241		http://creativecommons.org/licenses/by/4.0/legalcode	2018-12-28 04:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100306241	100306241	Razakamalala 5533	Richard Razakamalala|Charles Rakotovao|Roger G. Ramison|Miha		3																																			2010	7	8												Africa & Madagascar				Madagascar	MG	Toliara	Anosy		Fort-Dauphin, Ifarantsa, Ivorona.		485.00000000											-24.8208334	46.9255556																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257655609		http://www.tropicos.org/Specimen/100305896		http://creativecommons.org/licenses/by/4.0/legalcode	2016-08-07 05:19:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100305896	100305896	Rakotovao 5475	Charles Rakotovao|Richard Razakamalala|Rasolomampionona, Raymond|Miha, Jean-Louis Mpanafana		4																																			2010	7	20												Africa & Madagascar				Madagascar	MG	Toliara	Anosy		Taolagnaro, Ranopiso, Ankilivalo, situé au Sud-ouest du village Ankilivalo (à 1,8 km environ). Echantillons préservés en alcool.		38.00000000											-25.1222223	46.6747223																																								F. Rakotonasolo & B. Ramandimbisoa		2011				27906311								Coffea bertrandii A. Chev.								Plantae				Rubiaceae		Coffea				bertrandii					A. Chev.		ICNafp		No opinion	
1257646639		http://www.tropicos.org/Specimen/100296827		http://creativecommons.org/licenses/by/4.0/legalcode	2012-11-05 15:36:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100296827	100296827	Razakamalala 5426	Richard Razakamalala|Chris Birkinshaw|L. Jérémie Razafitsalama|Mbotizara, Augustin|Tombojoma		4																																			2010	5	4												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Anjangoveratra, Antanandava, Makirovana		685.00000000											-14.1669445	49.9533333																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257644935		http://www.tropicos.org/Specimen/100295141		http://creativecommons.org/licenses/by/4.0/legalcode	2022-09-13 12:24:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100295141	100295141	Birkinshaw 1814	Chris Birkinshaw|Sigrid Liede|Charlotte M. Taylor|Ratsidy		5																														374					2010	5	4												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Anjangoveratra, Antanandava.		400.00000000											-14.1708334	49.9550000																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
1257644075		http://www.tropicos.org/Specimen/100294237		http://creativecommons.org/licenses/by/4.0/legalcode	2012-09-08 05:36:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100294237	100294237	Bernard 1603	Roger Bernard		4																																			2010	7	30												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Alaotra Mangoro. Moramanga, Ambohibary, Ampitambe, Ambatovy. Sahaevo.		1021.00000000											-18.8469444	48.2794445																																								R. Bernard		2010				50217723								Coffea mangoroensis Portères								Plantae				Rubiaceae		Coffea				mangoroensis					Portères		ICNafp		No opinion	
1257611567		http://www.tropicos.org/Specimen/100260104		http://creativecommons.org/licenses/by/4.0/legalcode	2018-12-28 04:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:100260104	100260104	Razafimelison 13	F. Razafimelison|Désiré Ravelonarivo|V. Razafindrahaja		3																																			2010	2	22												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Alaotra Mangoro, Moramanga, Ambohibary, Ampitambe, Ambatovy. Forêt de Savihara. By Pass.		1029.00000000											-18.8691667	48.2794445																																														50217723								Coffea mangoroensis Portères								Plantae				Rubiaceae		Coffea				mangoroensis					Portères		ICNafp		No opinion	
1211982949				http://creativecommons.org/licenses/by-nc/4.0/	2017-06-29T19:05:46Z		https://www.inaturalist.org/observations/2332269	Franck Rakotonasolo					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 30615m to protect threatened taxon			http://www.inaturalist.org/observations/2332269	2332269		Franck Rakotonasolo																																	2015-10-30							2015-10-30																MG	Antananarivo				Analamanga, MG-AV, MG												-18.9407545046	47.4129848531	EPSG:4326	30615																																		4261574				Franck Rakotonasolo		2015-10-30T12:17:14Z				473307								Coffea mangoroensis								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
1211982881				http://creativecommons.org/licenses/by-nc/4.0/	2017-06-29T19:05:46Z		https://www.inaturalist.org/observations/2332297	Franck Rakotonasolo					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 30615m to protect threatened taxon			http://www.inaturalist.org/observations/2332297	2332297		Franck Rakotonasolo							flowering																										2015-10-30							2015-10-30																MG	Antananarivo				Analamanga, MG-AV, MG												-18.9392866652	47.5331004251	EPSG:4326	30615																																		4261608				Franck Rakotonasolo		2015-10-30T12:29:12Z				479685								Coffea arenesiana								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
1144662042													G	Geneva Herbarium – General Collection (G)			Specimen					G-G-340056/1		Gautier, L., P. Ranirison, R. M. Hanitrarivo & I. Luino																																	2012-12-01																						Madagascar					Beanka, sud de la Kimanambolo		290											-18.11778	44.56139		10																																						Gautier, L. & R. F. Bolliger (2013)														Coffea pervilleana (Baill.) Drake									Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae																
1144662035													G	Geneva Herbarium – General Collection (G)			Specimen					G-G-339265/1		Bolliger, R. F., R. M. Hanitrarivo & B. F. L. Rakotozafy																																	2012-03-28																						Madagascar					Beanka, partie sud - Ambinda-Est		328											-18.04778	44.50722		10																																						Gautier, L. (2013)														Coffea tetragona Jum. & H. Perrier									Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae																
1144662025													G	Geneva Herbarium – General Collection (G)			Specimen					G-G-338340/1		Gautier, L., A. J. Tahinarivony & R. F. Bolliger																																	2011-11-14																						Madagascar					Beanka, partie centrale - Ambinda-Nord		199											-17.93972	44.47222		10																																						Gautier, L. (2013)														Coffea perrieri Jum. & H. Perrier									Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae																
1144662023													G	Geneva Herbarium – General Collection (G)			Specimen					G-G-339999/1		Gautier, L., P. Ranirison, R. M. Hanitrarivo & I. Luino																																	2012-11-27																						Madagascar					Beanka, sud de la Kimanambolo		240											-18.11139	44.56194		10																																						Gautier, L. & R. F. Bolliger (2013)														Coffea perrieri Jum. & H. Perrier									Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae																
1144662022													G	Geneva Herbarium – General Collection (G)			Specimen					G-G-335571/1		Tahinarivony, A. J. & N. S. Rasoanaivo																																	2012-06-11																						Madagascar					Ampasindava, forêt de Betsitsika/Faritanin Antsiranana		246											-13.75889	47.97833		10																																						Tahinarivony, A. J. (2014)														Coffea									Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae																
1144662007													G	Geneva Herbarium – General Collection (G)			Specimen					G-G-335672/1		Rasoanaivo, N. S. & A. J. Tahinarivony																																	2012-06-11																						Madagascar					Ampasindava, forêt de Betsitsika/Faritanin Antsiranana		108											-13.76667	47.9725		10																																						Tahinarivony, A. J. (2013)														Coffea									Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae																
