specimen_id,latitude,longitude
Coffea_canephora,0.795555,24.524722
Coffea_canephora,1.066667,24.666667
Coffea_canephora,1.06667,24.66667
Coffea_canephora,4.331167,24.706167
Coffea_canephora,4.33117,24.70617
Coffea_canephora,-6.0,25.0
Coffea_canephora,2.313355,25.020799
Coffea_canephora,-2.708333,25.135833
Coffea_canephora,0.331999,25.270333
Coffea_canephora,0.332138,25.270749
Coffea_canephora,0.331583,25.270833
Coffea_canephora,0.331749,25.270916
Coffea_canephora,0.331666,25.270944
Coffea_canephora,0.300333,25.295138
Coffea_canephora,0.273777,25.295277
Coffea_canephora,0.305361,25.297277
Coffea_canephora,0.321666,25.301777
Coffea_canephora,0.293111,25.307611
Coffea_canephora,0.294583,25.313666
Coffea_canephora,0.295333,25.314638
Coffea_canephora,0.295611,25.314805
Coffea_canephora,0.287833,25.315138
Coffea_canephora,0.296388,25.315361
Coffea_canephora,0.296416,25.315638
Coffea_canephora,0.295777,25.320277
Coffea_canephora,-0.243194,25.402916
Coffea_canephora,-0.243944,25.4035
Coffea_canephora,-0.260888,25.450444
Coffea_canephora,-0.261083,25.450472
Coffea_canephora,-0.260888,25.453222
Coffea_canephora,-0.415166,25.458222
Coffea_canephora,-0.415166,25.45825
Coffea_canephora,-0.414888,25.458472
Coffea_canephora,-0.415027,25.4585
Coffea_canephora,-0.264888,25.460527
Coffea_canephora,-0.265027,25.460583
Coffea_canephora,-0.264888,25.460638
Coffea_canephora,-0.264805,25.460722
Coffea_canephora,-0.265083,25.460777
Coffea_canephora,-0.264555,25.460861
Coffea_canephora,-0.265305,25.460861
Coffea_canephora,-0.264694,25.46125
Coffea_canephora,-0.26475,25.461361
Coffea_canephora,-0.264861,25.461472
Coffea_canephora,-0.265861,25.461527
Coffea_canephora,-0.408638,25.469361
Coffea_canephora,-0.408722,25.469361
Coffea_canephora,-0.408777,25.469555
Coffea_canephora,-0.408583,25.469611
Coffea_canephora,-0.408638,25.469611
Coffea_canephora,-0.408666,25.469611
Coffea_canephora,-0.368972,25.539999
Coffea_canephora,-0.379027,25.548083
Coffea_canephora,3.466667,25.716667
Coffea_canephora,3.46667,25.71667
Coffea_canephora,4.38333,25.8
Coffea_canephora,4.383333,25.8
Coffea_canephora,-7.26667,26.78333
Coffea_canephora,-7.266667,26.783333
Coffea_canephora,-7.43306,26.83306
Coffea_canephora,-7.433333,26.833333
Coffea_canephora,2.86667,27.63333
Coffea_canephora,2.866667,27.633333
Coffea_canephora,-1.88333,28.45
Coffea_canephora,-1.883333,28.45
Coffea_canephora,0.383333,28.8
Coffea_canephora,-0.984,29.6934
Coffea_canephora,1.3,29.8
Coffea_canephora,6.7,3.0
Coffea_canephora,-0.4504,30.0308
Coffea_canephora,-0.4018,30.0389
Coffea_canephora,-0.4774,30.074
Coffea_canephora,-0.337,30.0857
Coffea_canephora,-0.3541,30.1262
Coffea_canephora,0.8076,30.1442
Coffea_canephora,-0.2623,30.1568
Coffea_canephora,-0.3375,30.2103
Coffea_canephora,-0.382,30.2288
Coffea_canephora,0.2857,30.2477
Coffea_canephora,1.566667,30.25
Coffea_canephora,1.56667,30.25
Coffea_canephora,-0.1822,30.2603
Coffea_canephora,0.3195,30.2733
Coffea_canephora,-0.211,30.3593
Coffea_canephora,0.229,30.3674
Coffea_canephora,0.3523,30.3701
Coffea_canephora,0.5404,30.3998
Coffea_canephora,1.4,30.43333
Coffea_canephora,1.4,30.433333
Coffea_canephora,0.544,30.4988
Coffea_canephora,0.4261,30.5114
Coffea_canephora,0.225971,30.529396
Coffea_canephora,0.8706,30.7291
Coffea_canephora,0.5534,30.8133
Coffea_canephora,1.2909,31.0144
Coffea_canephora,1.6715,31.4274
Coffea_canephora,1.71666,31.46666
Coffea_canephora,1.7075,31.4724
Coffea_canephora,-1.08333,31.5
Coffea_canephora,1.7939,31.557
Coffea_canephora,1.8002,31.5939
Coffea_canephora,1.8173,31.683
Coffea_canephora,1.9082,31.7226
Coffea_canephora,-1.328985,31.806083
Coffea_canephora,0.35,32.75
Coffea_canephora,0.49417,32.90611
Coffea_canephora,0.5,32.95
Coffea_canephora,0.42528,32.97556
Coffea_canephora,0.39444,32.98417
Coffea_canephora,0.39528,32.98417
Coffea_canephora,0.40528,33.03056
Coffea_canephora,7.31667,5.03333
Coffea_canephora,7.316667,5.033333
Coffea_canephora,7.25,5.2
Coffea_canephora,6.33333,5.25
Coffea_canephora,6.333333,5.25
Coffea_canephora,6.566667,5.35
Coffea_canephora,6.56667,5.35
Coffea_canephora,5.83333,8.83333
Coffea_canephora,5.833333,8.833333
Coffea_canephora,4.05,9.15
Coffea_canephora,4.054167,9.15
Coffea_canephora,4.63333,9.43333
Coffea_canephora,0.416667,9.45
Coffea_canephora,0.416667,9.483333
Coffea_canephora,-2.04133,9.5375
Coffea_canephora,-2.041333,9.5375
Coffea_canephora,4.36,9.56
Coffea_canephora,4.366667,9.566667
Coffea_canephora,-2.336333,9.601667
Coffea_canephora,-2.33633,9.60167
Coffea_canephora,0.333333,9.666667
Coffea_canephora,4.75,9.68333
Coffea_canephora,4.81667,9.68333
Coffea_canephora,4.75,9.683333
Coffea_canephora,4.816667,9.683333
Coffea_canephora,1.46667,9.78333
Coffea_canephora,1.466667,9.783333
Coffea_canephora,0.9949,9.7847
Coffea_carrissoi,-9.25652,17.071681
Coffea_carrissoi,5.016667,8.85
Coffea_carrissoi,4.75,9.48333
Coffea_charrieriana,4.733333,9.583333
Coffea_commersoniana,-24.9525,46.636944
Coffea_commersoniana,-25.066667,46.85
Coffea_commersoniana,-25.065583,46.859733
Coffea_commersoniana,-25.05527,46.86527
Coffea_commersoniana,-25.05,46.866667
Coffea_commersoniana,-25.066667,46.866667
Coffea_commersoniana,-25.083333,46.866667
Coffea_commersoniana,-25.08333,46.86667
Coffea_commersoniana,-25.061944,46.868333
Coffea_commersoniana,-25.055833,46.887778
Coffea_commersoniana,-25.0525,46.890278
Coffea_commersoniana,-25.033333,46.933333
Coffea_commersoniana,-25.047222,46.933333
Coffea_commersoniana,-25.05,46.933334
Coffea_commersoniana,-25.06666,46.95
Coffea_commersoniana,-25.066667,46.95
Coffea_commersoniana,-25.168437,46.960229
Coffea_commersoniana,-25.00842,46.96167
Coffea_commersoniana,-25.0,46.966667
Coffea_commersoniana,-24.9525,46.973056
Coffea_commersoniana,-24.94722,46.975
Coffea_commersoniana,-24.95,46.98333
Coffea_commersoniana,-24.95,46.983334
Coffea_commersoniana,-24.974167,46.993889
Coffea_commersoniana,-24.95,47.0
Coffea_commersoniana,-24.9575,47.001389
Coffea_commersoniana,-24.944167,47.001944
Coffea_commersoniana,-24.953889,47.002222
Coffea_commersoniana,-24.941944,47.021111
Coffea_commersoniana,-24.94083,47.02777
Coffea_commersoniana,-24.940833,47.027778
Coffea_congensis,0.68,11.15
Coffea_congensis,-0.1167,14.66
Coffea_congensis,0.6333,14.9
Coffea_congensis,2.05,15.08
Coffea_congensis,2.05,15.083333
Coffea_congensis,-4.45,15.16667
Coffea_congensis,2.05,15.17
Coffea_congensis,2.05,15.2
Coffea_congensis,2.03,15.21
Coffea_congensis,2.5,16.06666
Coffea_congensis,2.5,16.066667
Coffea_congensis,2.5,16.06667
Coffea_congensis,2.38333,16.11666
Coffea_congensis,2.7,16.11666
Coffea_congensis,2.35,16.13333
Coffea_congensis,2.35,16.133333
Coffea_congensis,2.35,16.15
Coffea_congensis,2.36666,16.15
Coffea_congensis,2.35,16.16666
Coffea_congensis,2.38333,16.16666
Coffea_congensis,2.38,16.17
Coffea_congensis,0.05,18.31667
Coffea_congensis,4.21667,18.6
Coffea_congensis,4.13333,18.63333
Coffea_congensis,3.216667,19.8
Coffea_congensis,3.21667,19.8
Coffea_congensis,1.83333,23.08333
Coffea_congensis,1.833333,23.083333
Coffea_congensis,0.767499,24.446944
Coffea_congensis,0.5734,25.0245
Coffea_congensis,0.566667,25.066667
Coffea_congensis,0.56667,25.06667
Coffea_congensis,0.519,25.1938
Coffea_congensis,0.816667,25.216667
Coffea_congensis,0.81667,25.21667
Coffea_congensis,0.416667,9.45
Coffea_costatifructa,-7.833333,37.733333
Coffea_costatifructa,-7.8,37.866667
Coffea_costatifructa,-7.8,37.9
Coffea_costatifructa,-8.63333,38.08333
Coffea_costatifructa,-8.616667,38.083333
Coffea_costatifructa,-6.426778,38.553694
Coffea_costatifructa,-9.04361,39.12694
Coffea_costatifructa,-9.04,39.13
Coffea_costatifructa,-7.83333,39.73333
Coffea_coursiana,-19.37333,46.70611
Coffea_coursiana,-25.083333,46.866667
Coffea_coursiana,-21.3825,47.863889
Coffea_coursiana,-21.382389,47.863972
Coffea_coursiana,-21.383333,47.866667
Coffea_coursiana,-19.164722,48.553056
Coffea_coursiana,-17.931667,49.203333
Coffea_coursiana,-17.916667,49.216667
Coffea_coursiana,-16.8575,49.262778
Coffea_coursiana,-16.857778,49.266111
Coffea_coursiana,-16.8625,49.266944
Coffea_coursiana,-16.862778,49.2825
Coffea_coursiana,-13.737222,49.389722
Coffea_coursiana,-13.2,49.766667
Coffea_coursiana,-14.116667,49.766667
Coffea_dactylifera,0.766667,24.283333
Coffea_dactylifera,0.766667,24.45
Coffea_dactylifera,0.76667,24.45
Coffea_dactylifera,0.83333,24.46667
Coffea_dactylifera,0.813277,24.488611
Coffea_dactylifera,0.814638,24.490666
Coffea_dactylifera,0.813083,24.490972
Coffea_dactylifera,2.31343,25.019449
Coffea_dactylifera,2.313391,25.019988
Coffea_dactylifera,-0.243277,25.400638
Coffea_dactylifera,-0.243249,25.400777
Coffea_dactylifera,-0.246138,25.401444
Coffea_dactylifera,-0.247111,25.401944
Coffea_dactylifera,-0.247138,25.40225
Coffea_dactylifera,-0.247861,25.402611
Coffea_dactylifera,-0.243944,25.403333
Coffea_dactylifera,-0.243944,25.403527
Coffea_dactylifera,-0.234444,25.411083
Coffea_dactylifera,-0.234805,25.411861
Coffea_dactylifera,-0.232805,25.412861
Coffea_dactylifera,-0.235666,25.413277
Coffea_dactylifera,-0.236472,25.4135
Coffea_dactylifera,-0.233638,25.422472
Coffea_dactylifera,-0.233999,25.422833
Coffea_dactylifera,-0.237694,25.424694
Coffea_dactylifera,-0.238527,25.424694
Coffea_dactylifera,-0.237944,25.424722
Coffea_dactylifera,-0.235638,25.429888
Coffea_dactylifera,-0.265805,25.471583
Coffea_dactylifera,-0.356638,25.523305
Coffea_dactylifera,-0.351333,25.530222
Coffea_dactylifera,-0.351027,25.532583
Coffea_dactylifera,-0.349083,25.533111
Coffea_dactylifera,-0.348083,25.533916
Coffea_dactylifera,-0.388083,25.534666
Coffea_dactylifera,-0.386166,25.536166
Coffea_dactylifera,-0.373249,25.547027
Coffea_dactylifera,-0.373472,25.548111
Coffea_dactylifera,-0.374916,25.551527
Coffea_dactylifera,-0.375416,25.55175
Coffea_dactylifera,3.466667,25.716667
Coffea_dactylifera,3.46667,25.71667
Coffea_darainensis,-13.13,49.46
Coffea_darainensis,-12.91,49.66
Coffea_decaryana,-16.466667,45.333333
Coffea_decaryana,-16.43,45.35
Coffea_decaryana,-16.453333,45.389722
Coffea_decaryana,-16.4575,45.390278
Coffea_decaryana,-12.95,49.16667
Coffea_dubardii,-16.931667,44.732222
Coffea_dubardii,-16.958611,44.749166
Coffea_dubardii,-16.958611,44.749167
Coffea_dubardii,-15.066667,47.233333
Coffea_dubardii,-15.016667,47.266667
Coffea_dubardii,-21.3825,47.863889
Coffea_dubardii,-21.382389,47.863972
Coffea_dubardii,-21.375833,47.8675
Coffea_dubardii,-12.922222,49.055556
Coffea_dubardii,-12.85,49.066667
Coffea_dubardii,-12.9325,49.072222
Coffea_dubardii,-12.5,49.08333
Coffea_dubardii,-12.9,49.083333
Coffea_dubardii,-12.9,49.1
Coffea_dubardii,-12.846388,49.105
Coffea_dubardii,-12.84639,49.105
Coffea_dubardii,-12.8464,49.105
Coffea_dubardii,-12.91638,49.10666
Coffea_dubardii,-12.916389,49.106667
Coffea_dubardii,-12.91639,49.10667
Coffea_dubardii,-12.91,49.106944
Coffea_dubardii,-12.90888,49.10972
Coffea_dubardii,-12.91167,49.11167
Coffea_dubardii,-12.933333,49.116667
Coffea_dubardii,-12.93333,49.11667
Coffea_dubardii,-12.57,49.13
Coffea_dubardii,-12.566667,49.133333
Coffea_dubardii,-12.75,49.133333
Coffea_dubardii,-12.95,49.16667
Coffea_dubardii,-12.487778,49.1725
Coffea_dubardii,-12.48778,49.1725
Coffea_dubardii,-12.482778,49.174722
Coffea_dubardii,-12.479722,49.213056
Coffea_dubardii,-12.578889,49.218333
Coffea_dubardii,-12.86666,49.23333
Coffea_dubardii,-12.459167,49.256111
Coffea_dubardii,-12.825,49.258333
Coffea_dubardii,-12.38333,49.33333
Coffea_dubardii,-13.18,49.7
Coffea_dubardii,-13.2,49.766667
Coffea_dubardii,-13.613056,49.985833
Coffea_ebracteolata,6.633333,-0.383333
Coffea_ebracteolata,6.266667,-0.5
Coffea_ebracteolata,6.1,-0.983333
Coffea_ebracteolata,9.155394,-10.028533
Coffea_ebracteolata,8.633333,-10.3
Coffea_ebracteolata,10.225761,-10.805583
Coffea_ebracteolata,10.390419,-10.973039
Coffea_ebracteolata,9.166667,-11.116667
Coffea_ebracteolata,9.16667,-11.11667
Coffea_ebracteolata,10.769836,-11.128356
Coffea_ebracteolata,9.09,-11.13
Coffea_ebracteolata,9.23333,-11.13333
Coffea_ebracteolata,9.216667,-11.166667
Coffea_ebracteolata,9.15,-11.21667
Coffea_ebracteolata,9.370833,-11.336111
Coffea_ebracteolata,9.32633,-11.68353
Coffea_ebracteolata,8.11333,-12.07333
Coffea_ebracteolata,12.111608,-12.260622
Coffea_ebracteolata,10.548917,-12.28855
Coffea_ebracteolata,9.940833,-12.321389
Coffea_ebracteolata,9.940833,-12.321417
Coffea_ebracteolata,9.864778,-12.513722
Coffea_ebracteolata,9.716917,-12.654417
Coffea_ebracteolata,9.384028,-13.232917
Coffea_ebracteolata,9.437667,-13.382278
Coffea_ebracteolata,9.439056,-13.383167
Coffea_ebracteolata,9.462978,-13.796994
Coffea_ebracteolata,10.30694,-14.40278
Coffea_ebracteolata,10.306833,-14.402833
Coffea_ebracteolata,6.617,-2.85
Coffea_ebracteolata,9.23333,-3.68333
Coffea_ebracteolata,9.233333,-3.683333
Coffea_ebracteolata,9.920033,-4.6025
Coffea_ebracteolata,6.225,-5.01667
Coffea_ebracteolata,6.99333,-5.51433
Coffea_ebracteolata,6.993333,-5.514444
Coffea_ebracteolata,6.988611,-5.748611
Coffea_ebracteolata,5.383333,-5.916667
Coffea_ebracteolata,7.13833,-5.93333
Coffea_ebracteolata,7.134167,-5.933333
Coffea_ebracteolata,7.009,-5.96133
Coffea_ebracteolata,5.066667,-6.066667
Coffea_ebracteolata,5.683333,-6.066667
Coffea_ebracteolata,5.23333,-6.06667
Coffea_ebracteolata,5.25,-6.06667
Coffea_ebracteolata,7.3,-7.016667
Coffea_ebracteolata,5.833333,-7.166667
Coffea_ebracteolata,4.9,-7.316
Coffea_ebracteolata,4.41667,-7.35
Coffea_ebracteolata,5.76667,-7.38333
Coffea_ebracteolata,5.766667,-7.383333
Coffea_ebracteolata,4.5,-7.4
Coffea_ebracteolata,6.174,-7.788
Coffea_ebracteolata,7.65083,-8.33317
Coffea_ebracteolata,7.652667,-8.3405
Coffea_ebracteolata,7.674444,-8.379722
Coffea_ebracteolata,7.677222,-8.384722
Coffea_ebracteolata,7.677167,-8.385
Coffea_ebracteolata,7.67717,-8.385
Coffea_ebracteolata,7.6785,-8.3855
Coffea_ebracteolata,7.675,-8.38908
Coffea_ebracteolata,7.675,-8.389083
Coffea_ebracteolata,7.722967,-8.401903
Coffea_ebracteolata,7.70383,-8.40633
Coffea_ebracteolata,7.703833,-8.406333
Coffea_ebracteolata,7.630945,-8.416833
Coffea_ebracteolata,7.615094,-8.420436
Coffea_ebracteolata,8.318758,-8.701819
Coffea_ebracteolata,8.559722,-8.881667
Coffea_ebracteolata,8.548611,-8.899722
Coffea_ebracteolata,8.534167,-8.902222
Coffea_ebracteolata,8.534722,-8.902778
Coffea_ebracteolata,8.53472,-8.90278
Coffea_ebracteolata,8.53417,-8.90694
Coffea_ebracteolata,8.534167,-8.906944
Coffea_ebracteolata,8.5325,-8.907222
Coffea_ebracteolata,8.530556,-8.926667
Coffea_ebracteolata,7.739639,-9.273722
Coffea_ebracteolata,8.497594,-9.275758
Coffea_ebracteolata,8.39336,-9.32947
Coffea_ebracteolata,8.550214,-9.476056
Coffea_ebracteolata,9.739417,-9.84675
Coffea_ebracteolata,6.18,0.03
Coffea_ebracteolata,6.3,0.05
Coffea_ebracteolata,7.0,0.052083
Coffea_ebracteolata,5.41,0.17
Coffea_ebracteolata,6.45,0.21
Coffea_ebracteolata,6.38,0.23
Coffea_ebracteolata,7.07,0.27
Coffea_ebracteolata,6.16,0.3
Coffea_ebracteolata,6.75,0.35
Coffea_ebracteolata,8.18,0.36
Coffea_ebracteolata,7.116667,0.45
Coffea_ebracteolata,6.947778,0.579722
Coffea_ebracteolata,6.06,0.59
Coffea_ebracteolata,8.3,0.6
Coffea_ebracteolata,7.0,0.8
Coffea_ebracteolata,6.13,1.1
Coffea_ebracteolata,2.799608,10.02108
Coffea_ebracteolata,2.799611,10.021083
Coffea_ebracteolata,2.809416,10.029138
Coffea_ebracteolata,3.182611,10.279194
Coffea_ebracteolata,3.16666,10.4
Coffea_ebracteolata,3.13333,10.46666
Coffea_ebracteolata,3.22833,10.58138
Coffea_ebracteolata,3.58,11.23
Coffea_ebracteolata,6.170556,12.823528
Coffea_ebracteolata,-2.31775,13.65619
Coffea_ebracteolata,6.85,2.0833
Coffea_ebracteolata,6.65,2.15
Coffea_ebracteolata,6.93778,2.1625
Coffea_ebracteolata,6.938472,2.168333
Coffea_ebracteolata,6.940972,2.170833
Coffea_ebracteolata,6.941,2.170833
Coffea_ebracteolata,6.943042,2.177971
Coffea_ebracteolata,6.83333,2.38333
Coffea_ebracteolata,6.833333,2.38333
Coffea_ebracteolata,7.436755,2.428899
Coffea_ebracteolata,7.439969,2.43952
Coffea_ebracteolata,6.5333,2.6166
Coffea_ebracteolata,7.13333,3.83333
Coffea_ebracteolata,4.333333,8.95
Coffea_ebracteolata,4.25,9.033333
Coffea_ebracteolata,4.049722,9.125833
Coffea_ebracteolata,4.05,9.129999
Coffea_ebracteolata,4.058611,9.228055
Coffea_ebracteolata,3.966667,9.25
Coffea_ebracteolata,4.25,9.33333
Coffea_ebracteolata,4.55,9.41
Coffea_ebracteolata,4.65,9.41666
Coffea_ebracteolata,4.65,9.416667
Coffea_ebracteolata,4.65,9.41667
Coffea_ebracteolata,4.637777,9.440833
Coffea_ebracteolata,5.05,9.483333
Coffea_ebracteolata,4.733333,9.583333
Coffea_ebracteolata,5.180527,9.676027
Coffea_ebracteolata,5.180528,9.676028
Coffea_eugenioides,-10.48333,27.55
Coffea_eugenioides,-10.483333,27.55
Coffea_eugenioides,-1.7,28.15
Coffea_eugenioides,-2.73333,28.65
Coffea_eugenioides,-2.266667,28.816667
Coffea_eugenioides,-2.26667,28.81667
Coffea_eugenioides,-0.71667,29.08333
Coffea_eugenioides,-0.716667,29.083333
Coffea_eugenioides,-0.984,29.6934
Coffea_eugenioides,-1.733333,29.916667
Coffea_eugenioides,-5.68333,29.91667
Coffea_eugenioides,-5.68333,30.03389
Coffea_eugenioides,-0.2794,30.0479
Coffea_eugenioides,-5.03333,30.15
Coffea_eugenioides,-6.12556,30.16299
Coffea_eugenioides,0.8283,30.164
Coffea_eugenioides,-0.3375,30.2103
Coffea_eugenioides,-5.929444,30.223056
Coffea_eugenioides,-6.18,30.243056
Coffea_eugenioides,0.3523,30.3701
Coffea_eugenioides,0.6466,30.3872
Coffea_eugenioides,-1.06667,30.4
Coffea_eugenioides,0.4279,30.4718
Coffea_eugenioides,0.544,30.4988
Coffea_eugenioides,1.93333,30.5
Coffea_eugenioides,1.933333,30.5
Coffea_eugenioides,0.4261,30.5114
Coffea_eugenioides,-1.5248,30.6315
Coffea_eugenioides,2.163333,30.645833
Coffea_eugenioides,0.8706,30.7291
Coffea_eugenioides,1.2909,31.0144
Coffea_eugenioides,-1.753821,31.101589
Coffea_eugenioides,1.6715,31.4274
Coffea_eugenioides,-1.08222,31.4275
Coffea_eugenioides,-1.14,31.4425
Coffea_eugenioides,1.71666,31.46666
Coffea_eugenioides,1.7075,31.4724
Coffea_eugenioides,-1.08333,31.5
Coffea_eugenioides,-1.00111,31.53194
Coffea_eugenioides,-1.001111,31.531944
Coffea_eugenioides,-1.050179,31.536578
Coffea_eugenioides,1.7939,31.557
Coffea_eugenioides,-1.04916,31.57111
Coffea_eugenioides,1.8002,31.5939
Coffea_eugenioides,-1.04972,31.59833
Coffea_eugenioides,-0.9215,31.5984
Coffea_eugenioides,1.8173,31.683
Coffea_eugenioides,1.9082,31.7226
Coffea_eugenioides,-2.33333,31.86667
Coffea_eugenioides,0.35,32.75
Coffea_eugenioides,-18.385,32.948056
Coffea_eugenioides,0.39083,33.01361
Coffea_eugenioides,0.39667,33.02028
Coffea_eugenioides,0.37,33.8917
Coffea_eugenioides,0.25,34.866667
Coffea_eugenioides,0.733333,34.866667
Coffea_eugenioides,0.18333,34.86667
Coffea_eugenioides,0.25,34.86667
Coffea_eugenioides,0.73333,34.86667
Coffea_eugenioides,0.183333,34.916667
Coffea_eugenioides,0.18333,34.91667
Coffea_eugenioides,-8.599979,35.284133
Coffea_eugenioides,-4.38333,35.86666
Coffea_eugenioides,-0.5833,37.6667
Coffea_eugenioides,0.3667,38.0333
Coffea_fadenii,-4.3,37.916667
Coffea_fadenii,-4.29416,37.92166
Coffea_fadenii,-4.2825,37.926111
Coffea_fadenii,-4.282778,37.926111
Coffea_fadenii,-4.290833,37.928333
Coffea_fadenii,-4.3,37.93
Coffea_fadenii,-4.27972,37.93027
Coffea_fadenii,-4.26667,37.93333
Coffea_fadenii,-4.3,37.933333
Coffea_fadenii,-4.29444,37.94166
Coffea_fadenii,-4.3,37.966667
Coffea_fadenii,-3.4,38.3
Coffea_fadenii,-3.366667,38.333333
Coffea_fadenii,-3.383333,38.35
Coffea_fadenii,-5.06667,38.36667
Coffea_fadenii,-3.366667,38.383333
Coffea_fadenii,-4.7,38.4
Coffea_fadenii,-5.083333,38.433333
Coffea_fadenii,-3.31666,38.46666
Coffea_fadenii,-3.283333,38.466667
Coffea_fadenii,-4.76667,38.48333
Coffea_farafanganensis,-23.141667,47.641667
Coffea_farafanganensis,-23.0,47.7
Coffea_farafanganensis,-21.3825,47.863889
Coffea_farafanganensis,-21.382389,47.863972
Coffea_farafanganensis,-21.383333,47.866667
Coffea_floresiana,-8.675,122.09167
Coffea_fotsoana,4.22,11.02
Coffea_fotsoana,4.23,11.02
Coffea_fotsoana,4.21,11.03
Coffea_fotsoana,4.21,11.04
Coffea_fotsoana,4.22,11.04
Coffea_fotsoana,4.24,11.12
Coffea_fotsoana,4.25,11.12
Coffea_fotsoana,4.25,11.13
Coffea_fotsoana,3.55,11.21
Coffea_fotsoana,3.916667,11.35
Coffea_fotsoana,3.925,11.358333
Coffea_fotsoana,3.93,11.38
Coffea_fotsoana,3.96,11.39
Coffea_gallienii,-24.8,46.53333
Coffea_gallienii,-12.48333,49.16667
Coffea_grevei,-22.08333,43.36666
Coffea_grevei,-22.25,43.41666
Coffea_grevei,-22.25,43.416667
Coffea_grevei,-22.783333,43.55
Coffea_grevei,-22.876944,43.565278
Coffea_grevei,-23.04437,43.572825
Coffea_grevei,-22.76666,43.6
Coffea_grevei,-23.874999,43.797499
Coffea_grevei,-23.875,43.7975
Coffea_grevei,-20.0,44.0
Coffea_grevei,-18.05,44.016667
Coffea_grevei,-20.28333,44.28333
Coffea_grevei,-21.416667,44.333333
Coffea_grevei,-23.874729,44.348875
Coffea_grevei,-20.216667,44.4
Coffea_grevei,-20.283333,44.45
Coffea_grevei,-20.316667,44.45
Coffea_grevei,-20.161389,44.471111
Coffea_grevei,-20.15,44.48333
Coffea_grevei,-20.133333,44.483333
Coffea_grevei,-20.15,44.483333
Coffea_grevei,-20.166667,44.483333
Coffea_grevei,-18.032096,44.497196
Coffea_grevei,-20.191667,44.516667
Coffea_grevei,-19.866667,44.55
Coffea_grevei,-19.60777,44.59166
Coffea_grevei,-20.054444,44.622222
Coffea_grevei,-20.067504,44.658621
Coffea_grevei,-20.07,44.67
Coffea_grevei,-20.071944,44.674722
Coffea_grevei,-20.076667,44.676033
Coffea_grevei,-22.83,44.68
Coffea_grevei,-22.68,44.83
Coffea_grevei,-16.038333,45.258333
Coffea_grevei,-16.139167,45.3375
Coffea_grevei,-16.14,45.34
Coffea_grevei,-16.314444,45.415555
Coffea_grevei,-16.314444,45.415556
Coffea_grevei,-15.71666,46.31666
Coffea_grevei,-15.716667,46.316667
Coffea_grevei,-16.314444,46.817777
Coffea_grevei,-15.754718,47.463088
Coffea_grevei,-15.466667,47.595555
Coffea_grevei,-15.466667,47.595556
Coffea_grevei,-15.45648,47.601607
Coffea_grevei,-13.424722,48.314722
Coffea_heimii,-19.37333,46.70611
Coffea_heimii,-21.3825,47.863889
Coffea_heimii,-21.383333,47.866667
Coffea_heimii,-12.221671,49.202966
Coffea_heimii,-12.281807,49.226443
Coffea_heimii,-12.279828,49.263119
Coffea_heimii,-12.398991,49.2757
Coffea_heimii,-12.318289,49.303872
Coffea_heimii,-12.355424,49.306528
Coffea_heimii,-12.231176,49.319958
Coffea_heimii,-12.396327,49.3425
Coffea_heimii,-12.210881,49.347115
Coffea_heimii,-12.37361,49.35305
Coffea_heimii,-12.322474,49.387585
Coffea_heimii,-12.38876,49.398762
Coffea_heimii,-12.56666,49.43333
Coffea_heimii,-12.566667,49.433333
Coffea_heimii,-12.278797,49.435269
Coffea_heimii,-12.593611,49.442777
Coffea_heimii,-12.58472,49.45611
Coffea_heimii,-12.580463,49.549809
Coffea_heimii,-12.454103,49.569592
Coffea_heimii,-12.970278,49.583333
Coffea_heterocalyx,5.25,10.5
Coffea_heterocalyx,3.916667,11.416667
Coffea_heterocalyx,3.88333,11.45
Coffea_heterocalyx,3.883333,11.45
Coffea_homollei,-21.3825,47.863889
Coffea_homollei,-21.383333,47.866667
Coffea_homollei,-19.163056,48.581389
Coffea_homollei,-17.50388,48.73111
Coffea_homollei,-17.503889,48.731111
Coffea_homollei,-17.916667,49.2
Coffea_homollei,-17.931667,49.203333
Coffea_homollei,-16.8625,49.26694
Coffea_homollei,-16.8625,49.266944
Coffea_horsfieldiana,-7.75,113.68333
Coffea_humbertii,-23.078725,43.610638
Coffea_humbertii,-23.250722,43.625805
Coffea_humbertii,-23.250722,43.625806
Coffea_humbertii,-23.066388,43.665555
Coffea_humbertii,-23.002222,43.714444
Coffea_humbertii,-23.451389,43.784722
Coffea_humbertii,-22.875,43.7975
Coffea_humbertii,-23.2,43.916667
Coffea_humbertii,-23.26667,43.98333
Coffea_humbertii,-23.266667,43.983333
Coffea_humbertii,-23.266667,43.983334
Coffea_humbertii,-23.216667,44.033333
Coffea_humbertii,-23.188611,44.0525
Coffea_humbertii,-23.186389,44.052778
Coffea_humbertii,-23.133333,44.1
Coffea_humbertii,-23.5318,44.1366
Coffea_humbertii,-23.526389,44.155
Coffea_humbertii,-23.88333,44.28333
Coffea_humbertii,-23.883333,44.283333
Coffea_humbertii,-23.883334,44.283333
Coffea_humbertii,-23.733333,44.35
Coffea_humbertii,-23.733333,44.383333
Coffea_humbertii,-23.833333,44.4
Coffea_humbertii,-22.92,44.58
Coffea_humbertii,-22.916667,44.583333
Coffea_humbertii,-23.650485,44.632515
Coffea_humbertii,-23.66666,44.63333
Coffea_humbertii,-23.666667,44.633333
Coffea_humbertii,-23.66666,44.65
Coffea_humbertii,-22.83,44.68
